"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","subject_id","experiment_date","prolific_id_last4","study_id","session_id","version","random_condition","participant_name","task","rt","stimulus","response","round","player_choice","computer_choice","result","question_order"
"","","","","","html-keyboard-response","14","2.0.0","82848","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","2596","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Chris chose:</b></p>
              <img src='exp_code/Images/Paper_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Thomas chose:</b></p>
              <img src='exp_code/Images/Rock_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px; color:green;""><b>Chris wins this round!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","15","2.0.0","86092","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","3243","<p><b>Round 3</b><br>Choose your move:</p>","2","3","Scissors","","",""
"","","","","","html-keyboard-response","16","2.0.0","88980","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","null","<p>Waiting for Thomas to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","17","2.0.0","92188","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Paper","player",""
"","","","","","html-keyboard-response","18","2.0.0","95018","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","2828","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Chris chose:</b></p>
              <img src='exp_code/Images/Scissors_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Thomas chose:</b></p>
              <img src='exp_code/Images/Paper_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px; color:green;""><b>Chris wins this round!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","19","2.0.0","98207","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","3188","
      <h1 style = ""text-align: center""><b>Practice rounds complete!</b></h1>
      <p style = ""text-align: start"">Now that you have finished the practice rounds, do you feel like you understand how to play Rock, Paper, Scissors?</p>
      <p style = ""text-align: start"">If not, the instructions will be displayed again before the main game.</p>
    ","0","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","101815","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","3608","
        <h2>Final Round Instructions</h2>
        <p style = ""text-align: start"">You and your opponent, Thomas, will now proceed to the <b>final round</b> of Rock, Paper, Scissors.</p>
        <p style = ""text-align: start"">There will only be <b> one round </b> to determine the winner. If there is a tie, the round will be played until there is a winner.</p>
        <p style = ""text-align: start"">Remember the winner of the round will receive a reward of $1.</p>
        <p style = ""text-align: start"">In case you forgot, the rules are below: </p>
        <ol style =""list-style-type=decimal; list-style-position:inside;padding-left:10px; display=inline-block; text-align: start"">
            <li>Rock crushes Scissors</li><li>Paper covers Rock</li><li>Scissors cut Paper</li></ol>
        <p style = ""text-align: start"">Good luck!</p>
        <p><i>Press the spacebar to begin the final round.</i></p>
        "," ","","","","",""
"","","","","","html-button-response","21","2.0.0","102872","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","1054","<p><b>Main Game</b><br>Choose your move:</p>","0","","Rock","","",""
"","","","","","html-keyboard-response","22","2.0.0","106912","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","null","<p>Waiting for Thomas to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","23","2.0.0","110118","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Scissors","player",""
"","","","","","html-keyboard-response","24","2.0.0","112755","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","2627","
            <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
                <div style=""text-align:center;"">
                <p><b>Chris chose:</b></p>
                <img src='exp_code/Images/Rock_Participant.png' width='300'>
                </div>
                <div style=""text-align:center;"">
                <p>Thomas chose:</b></p>
                <img src='exp_code/Images/Scissors_Computer.png' width='300'>
                </div>
            </div>
            <p style=""font-size:24px; color:green;""><b>Chris wins this round!</b> Chris wins $1.</p><p><i>Press the spacebar to continue.</i></p>"," ","","","","",""
"","","","","","html-button-response","25","2.0.0","116527","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","3771","<p>Who won the last round you played?</p>","0","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","127379","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","10852","
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> Thank you! Now, you will complete a short task to see how competition impacts word groupings.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> In this task, you will see a set of 10 words. Your job is to select which category the set of words belong to.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> For example, if the set of words are: 
        <br><br> Dog, Cat, Elephant, Tiger, Lion, Bear, Wolf, Fox, Giraffe, Zebra <br><br> 
        a. Animals<br>b. Colors<br>c. Names <br>d. Pets<br><br>
        You would select ""Animals"" from the multiple choice list as the category.</p>
        <p><i> Press the spacebar to begin the task.</i></p>
    "," ","","","","",""
"","","","","","survey-multi-choice","27","2.1.0","148366","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","20985","","{""filler_1"":""Fruits"",""filler_2"":""Jewels"",""filler_3"":""Family Members"",""filler_4"":""Body Parts"",""filler_5"":""Kitchen Utensils""}","","","","","[3,2,4,1,0]"
"","","","","","survey-likert","28","2.0.0","183071","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","34700","","{""DV1_appraisal_fairness"":6,""DV1_appraisal_injustice"":6,""DV1_appraisal_deservingness_other_rev"":3,""DV1_appraisal_valence"":6,""DV1_appraisal_self_relevance"":3,""DV1_appraisal_deservingness_self_rev"":3,""DV1_pleasantness_rev"":0,""DV1_controllability"":3,""DV1_outcome_probability_rev"":0,""DV1_reward_valence_rev"":0}","","","","","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-likert","29","2.0.0","219623","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","36549","","{""DV2_emotion_self_satisfaction"":5,""DV2_emotion_jealousy"":0,""DV2_emotion_anger"":0,""DV2_emotion_admiration"":3,""DV2_emotion_worthlessness"":0,""DV2_emotion_envy"":0,""DV2_emotion_resentment"":0,""DV2_emotion_pride_other"":3,""DV2_emotion_jealousy_2"":0,""DV2_emotion_shame"":0,""DV2_emotion_envy_2"":0,""DV2_emotion_anger_2"":0}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11]"
"","","","","","survey-multi-choice","30","2.1.0","226142","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","6517","","{""DV3_outcome_attribution"":""My luck during the game.""}","","","","","[0]"
"","","","","","survey-likert","31","2.0.0","332332","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","106185","","{""DV5_DSES_1_Attraction"":0,""DV5_DSES_2_Competence"":0,""DV5_DSES_3_Wealth"":1,""DV5_DSES_4_Attraction"":1,""DV5_DSES_5_Competence"":0,""DV5_DSES_6_Wealth"":1,""DV5_DSES_7_Attraction"":1,""DV5_DSES_8_Competence"":0,""DV5_attention_check"":6,""DV5_DSES_9_Wealth"":1,""DV5_DSES_10_Attraction"":0,""DV5_DSES_11_Competence"":0,""DV5_DSES_12_Wealth"":0,""DV5_DSES_13_Attraction"":0,""DV5_DSES_14_Competence"":0,""DV5_DSES_15_Wealth"":0}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
"","","","","","survey-multi-choice","32","2.1.0","334866","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","2533","","{""demo_gender"":""Male""}","","","","","[0]"
"","","","","","survey-text","33","2.0.0","337662","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","2793","","{""age"":""33""}","","","","",""
"","","","","","survey-likert","34","2.0.0","342440","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","4777","","{""attention_check_3"":4}","","","","","[0]"
"","","","","","survey-text","35","2.0.0","400604","5488rb42an","2025-11-21","6590","6920dfee728c34f6fd2fdeb0","6920e43fc4c7c8fefe124adc","Study1","winner","Chris","","58150","","{""funnel_1"":""Exploring the perception of others when factoring in gain/loss."",""funnel_2"":""That others react differently when evaluating their own decisions and the cause it holds over others."",""comments"":""Interesting study!""}","","","","",""
